page_id,revision_id,simple_vandalism
12,20358948,R
12,20358962,R
12,20359195,R
12,20359326,R
12,20359508,R
12,20359770,R
12,20359801,R
12,20359935,R
12,20378942,R
12,20381309,R
12,20381531,R
12,20381553,R
12,20381666,R
12,20405103,R
12,20412087,R
12,20412906,R
12,20413252,R
12,20423950,R
12,20428315,R
12,20429404,R
12,20435712,R
12,20441001,R
12,20461202,R
12,20468802,R
12,20479970,R
12,20485237,R
12,20485886,R
12,20486623,R
12,20486628,R
12,20486993,R
12,20493739,R
12,20497200,R
12,20497340,R
12,20503035,R
12,20509186,R
12,20509307,R
12,20513918,R
12,20514079,R
12,20517278,R
12,20521800,R
12,20526863,R
12,20533858,R
12,20534994,R
12,20543490,R
12,20546043,R
12,20552925,R
12,20553075,R
12,20553275,R
12,20554291,R
12,20554938,R
12,20555536,R
12,20557492,R
12,20557572,R
12,20561020,R
12,20561485,R
12,20562022,R
12,20562137,R
12,20565011,R
12,20567000,R
12,20567440,R
12,20568696,R
12,20571504,R
12,20572762,R
12,20572941,R
12,20573731,R
12,20574516,R
12,20576510,R
12,20576608,R
12,20577039,R
12,20584583,R
12,20587064,R
12,20587118,R
12,20587207,R
12,20587937,R
12,20588013,R
12,20588055,R
12,20588224,R
12,20588526,R
12,20588633,R
12,20589058,R
12,20589769,R
12,20590418,R
12,20590546,R
12,20590781,R
12,20591626,R
12,20592759,R
12,20594279,R
12,20598669,R
12,20598756,R
12,20617412,R
12,20620532,R
12,20621262,R
12,20622813,R
12,20624318,R
12,20624430,R
12,20624725,R
12,20627492,R
12,20628001,R
12,20629229,R
12,20629551,R
12,20629860,R
12,20631326,R
12,20632129,R
12,20634702,R
12,20635730,R
12,20636437,R
12,20636616,R
12,20639198,R
12,20640971,R
12,20641109,R
12,20641198,R
12,20641915,R
12,20642038,R
12,20642606,R
12,20642872,R
12,20642895,R
12,20643173,R
12,20643504,R
12,20643620,R
12,20643833,R
12,20644227,R
12,20644657,R
12,20645380,R
12,20645569,R
12,20646292,R
12,20649990,R
12,20650801,R
12,20651020,R
12,20652469,R
12,20657439,R
12,20659989,R
12,20660309,R
12,20660387,R
12,20660524,R
12,20660555,R
12,20661657,R
12,20662040,R
12,20662136,R
12,20664753,R
12,20664863,R
12,20665117,R
12,20669249,R
12,20671597,R
12,20672758,R
12,20676312,R
12,20679048,R
12,20688176,R
12,20693499,R
12,20700898,R
12,20704309,R
12,20711371,R
12,20711719,R
12,20712186,R
12,20712786,R
12,20712894,R
12,20714237,R
12,20714405,R
12,20714702,R
12,20714843,R
12,20714921,R
12,20715550,R
12,20715911,R
12,20715952,R
12,20716257,R
12,20716542,R
12,20717003,R
12,20718419,R
12,20719081,R
12,20719297,R
12,20719347,R
12,20719465,R
12,20720139,R
12,20721094,R
12,20721470,R
12,20721475,R
12,20721965,R
12,20722203,R
12,20722491,R
12,20722508,R
12,20722649,R
12,20723036,R
12,20724272,R
12,20726044,R
12,20726148,R
12,20726297,R
12,20726346,R
12,20726947,R
12,20727036,R
12,20727159,R
12,20727600,R
12,20732562,R
12,20732631,R
12,20732964,R
12,20733088,R
12,20733125,R
12,20733444,R
12,20733713,R
12,20733722,R
12,20734745,R
12,20735113,R
12,20739141,R
12,20743898,R
12,20754338,R
12,20754408,R
12,20754744,R
12,20754860,R
12,20754943,R
12,20755110,R
12,20755384,R
12,20755926,R
12,20755959,R
12,20756117,R
12,20756139,R
12,20756476,R
12,20756527,R
12,20756597,R
12,20756929,R
12,20772404,R
12,20786203,R
12,20786213,R
12,20788600,R
12,20789870,R
12,20791215,R
12,20791270,R
12,20794760,R
12,20800756,R
12,20815935,R
12,20837271,R
12,20865194,R
12,20911991,R
12,20932188,R
12,20942073,R
12,20942121,R
12,20942210,R
12,20942295,R
12,20942477,R
12,20961339,R
12,20961373,R
12,20961404,R
12,20961451,R
12,20961617,R
12,20961808,R
12,21008821,R
12,21011461,R
12,21017912,R
12,21017950,R
12,21018395,R
12,21018425,R
12,21024613,R
12,21024725,R
12,21025578,R
12,21025657,R
12,21029372,R
12,21029911,R
12,21029950,R
12,21030741,R
12,21033960,R
12,21034034,R
12,21040849,R
12,21056403,R
12,21069927,R
12,21071865,R
12,21082741,R
12,21083005,R
12,21108771,R
12,21112111,R
12,21112131,R
12,21112198,R
12,21116748,R
12,21179731,R
12,21186416,R
12,21202109,R
12,21202162,R
12,21213601,R
12,21214686,R
12,21253908,R
12,21264736,R
12,21298606,R
12,21302238,R
12,21302454,R
12,21318903,R
12,21318990,R
12,21319364,R
12,21319603,R
12,21319692,R
12,21319916,R
12,21320117,R
12,21320255,R
12,21331273,R
12,21345336,R
12,21364267,R
12,21365370,R
12,21365942,R
12,21366170,R
12,21366328,R
12,21366365,R
12,21366537,R
12,21366609,R
12,21367709,R
12,21368220,R
12,21368540,R
12,21393066,R
12,21438649,R
12,21440005,R
12,21538770,R
12,21548243,R
12,21553377,R
12,21588874,R
12,21588941,R
12,21594460,R
12,21620270,R
12,21623415,R
12,21627863,R
12,21648296,R
12,21648324,R
12,21661694,R
12,21662167,R
12,21664273,R
12,21664712,R
12,21664860,R
12,21664944,R
12,21665443,R
12,21667719,R
12,21668698,R
12,21698333,R
12,21711702,R
12,21714725,R
12,21722789,R
12,21726559,R
12,21726798,R
12,21737804,R
12,21748228,R
12,21797951,R
12,21798405,R
12,21810993,R
12,21811273,R
12,21866228,R
12,21886875,R
12,21915300,R
12,21916161,R
12,21916469,R
12,21916605,R
12,21917330,R
12,21936776,R
12,21958886,R
12,21959098,R
12,21961332,R
12,21969002,R
12,21993344,R
12,21997646,R
12,22036867,R
12,22037047,R
12,22037115,R
12,22040720,R
12,22041733,R
12,22050989,R
12,22051278,R
12,22054876,R
12,22055085,R
12,22058820,R
12,22059677,R
12,22060014,R
12,22065421,R
12,22066364,R
12,22073356,R
12,22107300,R
12,22123572,R
12,22129451,R
12,22129623,R
12,22134718,R
12,22178076,R
12,22181725,R
12,22182079,R
12,22183716,R
12,22185375,R
12,22205248,R
12,22207314,R
12,22207455,R
12,22207531,R
12,22207599,R
12,22207660,R
12,22208002,R
12,22208092,R
12,22208158,R
12,22208436,R
12,22208694,R
12,22208761,R
12,22208888,R
12,22215339,R
12,22215877,R
12,22234241,R
12,22234264,R
12,22246022,R
12,22246317,R
12,22246953,R
12,22247085,R
12,22254578,R
12,22315811,R
12,22316252,R
12,22323656,R
12,22354213,R
12,22367995,R
12,22374262,R
12,22395499,R
12,22432605,R
12,22432757,R
12,22461424,R
12,22466639,R
12,22466666,R
12,22466688,R
12,22466947,R
12,22467320,R
12,22467435,R
12,22467471,R
12,22467634,R
12,22479419,R
12,22480830,R
12,22480860,R
12,22518385,R
12,22533163,R
12,22533214,R
12,22534636,R
12,22553367,R
12,22652348,R
12,22658049,R
12,22660042,R
12,22660102,R
12,22660333,R
12,22660481,R
12,22663460,R
12,22664020,R
12,22664176,R
12,22664233,R
12,22709278,R
12,22774735,R
12,22775804,R
12,22775871,R
12,22776499,R
12,22799628,R
12,22808294,R
12,22808528,R
12,22808625,R
12,22812843,R
12,22859077,R
12,22860927,R
12,22889423,R
12,22892201,R
12,22895673,R
12,22897852,R
12,22903656,R
12,22908271,R
12,22923916,R
12,22928829,R
12,22929017,R
12,22933021,R
12,22963998,R
12,22964035,R
12,22964130,R
12,22964204,R
12,22964259,R
12,22964360,R
12,22964481,R
12,22964620,R
12,22964779,R
12,22977558,R
12,22977829,R
12,23133745,R
12,23133827,R
12,23139712,R
12,23164862,R
12,23165133,R
12,23165202,R
12,23185678,R
12,23185991,R
12,23186156,R
12,23209120,R
12,23232048,R
12,23237647,R
12,23237830,R
12,23242015,R
12,23243568,R
12,23251907,R
12,23252184,R
12,23252302,R
12,23268858,R
12,23268906,R
12,23268952,R
12,23269086,R
12,23269200,R
12,23272402,R
12,23301453,R
12,23331653,R
12,23331828,R
12,23331879,R
12,23331991,R
12,23332062,R
12,23332163,R
12,23332351,R
12,23332623,R
12,23332837,R
12,23332885,R
12,23332951,R
12,23333192,R
12,23335959,R
12,23414399,R
12,23414494,R
12,23422249,R
12,23445125,R
12,23516467,R
12,23516580,R
12,23532196,R
12,23532650,R
12,23541210,R
12,23541691,R
12,23542902,R
12,23543182,R
12,23543811,R
12,23545004,R
12,23545084,R
12,23555302,R
12,23592921,R
12,23651654,R
12,23660077,R
12,23660201,R
12,23661408,R
12,23724240,R
12,23731434,R
12,23749417,R
12,23764509,R
12,23764648,R
12,23770031,R
12,23781911,R
12,23783670,R
12,23799773,R
12,23818616,R
12,23846639,R
12,23846797,R
12,23846852,R
12,23847065,R
12,23848803,R
12,23852839,R
12,23854652,R
12,23870564,R
12,23883166,R
12,23916352,R
12,23941179,R
12,23943994,R
12,23999529,R
12,24004317,R
12,24005472,R
12,24006137,R
12,24006602,R
12,24007534,R
12,24008495,R
12,24009153,R
12,24010232,R
12,24044672,R
12,24072416,R
12,24073657,R
12,24076791,R
12,24077876,R
12,24078847,R
12,24126029,R
12,24126164,R
12,24126478,R
12,24157424,R
12,24180672,R
12,24194145,R
12,24194737,R
12,24195047,R
12,24196214,R
12,24201783,R
12,24261043,R
12,24263694,R
12,24272314,R
12,24272551,R
12,24272977,R
12,24421227,R
12,24423073,R
12,24442246,R
12,24550442,R
12,24570100,R
12,24582918,R
12,24584336,R
12,24584471,R
12,24584552,R
12,24593210,R
12,24593256,R
12,24593309,R
12,24593378,R
12,24641830,R
12,24668057,R
12,24668224,R
12,24679965,R
12,24712840,R
12,24780354,R
12,24780694,R
12,24780797,R
12,24781012,R
12,24781154,R
12,24781228,R
12,24781334,R
12,24781626,R
12,24829451,R
12,24838004,R
12,24969860,R
12,24979734,R
12,25005563,R
12,25058010,R
12,25078457,R
12,25078585,R
12,25156766,R
12,25204147,R
12,25207094,R
12,25244937,R
12,25309397,R
12,25359658,R
12,25361478,R
12,25386174,R
12,25386228,R
12,25400612,R
12,25409735,R
12,25411477,R
12,25414473,R
12,25453106,R
12,25453578,R
12,25453754,R
12,25454671,R
12,25564091,R
12,25583309,R
12,25657551,R
12,25658824,R
12,25815779,R
12,25995772,R
12,26026251,R
12,26060105,R
12,26071037,R
12,26077849,R
12,26192183,R
12,26192230,R
12,26192266,R
12,26202895,R
12,26204376,R
12,26209682,R
12,26252131,R
12,26278158,R
12,26334342,R
12,26334386,R
12,26334454,R
12,26334455,R
12,26334526,R
12,26334580,R
12,26334630,R
12,26334884,R
12,26347827,R
12,26402027,R
12,26450116,R
12,26510856,R
12,26525155,R
12,26527466,R
12,26529655,R
12,26533681,R
12,26535929,R
12,26536427,R
12,26539207,R
12,26540619,R
12,26545303,R
12,26546352,R
12,26557414,R
12,26557622,R
12,26561209,R
12,26561824,R
12,26564258,R
12,26568264,R
12,26568543,R
12,26569849,R
12,26611343,R
12,26643872,R
12,26679183,R
12,26684222,R
12,26709880,R
12,26753469,R
12,26772626,R
12,26788054,R
12,26839869,R
12,26842517,R
12,26842944,R
12,26843029,R
12,26843141,R
12,26843259,R
12,26843302,R
12,26843468,R
12,26843518,R
12,26845281,R
12,26845295,R
12,26845511,R
12,26845638,R
12,26845763,R
12,26845807,R
12,26846277,R
12,26854350,R
12,26855302,R
12,26870000,R
12,26870194,R
12,26873271,R
12,26888243,R
12,26892359,R
12,26896898,R
12,26898807,R
12,26901617,R
12,26902183,R
12,26904388,R
12,26905302,R
12,26908369,R
12,26995804,R
12,27010476,R
12,27011478,R
12,27011559,R
12,27013757,R
12,27013930,R
12,27017901,R
12,27083310,R
12,27098496,R
12,27176722,R
12,27176812,R
12,27178785,R
12,27178886,R
12,27178956,R
12,27182703,R
12,27200481,R
12,27208447,R
12,27260122,R
12,27277897,R
12,27288660,R
12,27288698,R
12,27324831,R
12,27376656,R
12,27387187,R
12,27396542,R
12,27407656,R
12,27408123,R
12,27412869,R
12,27412935,R
12,27413093,R
12,27413424,R
12,27413493,R
12,27413517,R
12,27413702,R
12,27414264,R
12,27414561,R
12,27418451,R
12,27418554,R
12,27418631,R
12,27419638,R
12,27421875,R
12,27426143,R
12,27438163,R
12,27459164,R
12,27459570,R
12,27461736,R
12,27464334,R
12,27465001,R
12,27470954,R
12,27478089,R
12,27478134,R
12,27482732,R
12,27483406,R
12,27493518,R
12,27497322,R
12,27550849,R
12,27560912,R
12,27561898,R
12,27562959,R
12,27564916,R
12,27567749,R
12,27567885,R
12,27568647,R
12,27568779,R
12,27569236,R
12,27569393,R
12,27578228,R
12,27586413,R
12,27587276,R
12,27587512,R
12,27587573,R
12,27588553,R
12,27588825,R
12,27589025,R
12,27591553,R
12,27600102,R
12,27612363,R
12,27632832,R
12,27642564,R
12,27649090,R
12,27665577,R
12,27679995,R
12,27685260,R
12,27685330,R
12,27692722,R
12,27693114,R
12,27701483,R
12,27729638,R
12,27729685,R
12,27732260,R
12,27743062,R
12,27743150,R
12,27744324,R
12,27744923,R
12,27745227,R
12,27746862,R
12,27761785,R
12,27768885,R
12,27770359,R
12,27770589,R
12,27779440,R
12,27779686,R
12,27799940,R
12,27816416,R
12,27816503,R
12,27816587,R
12,27817743,R
12,27822108,R
12,27825261,R
12,27825622,R
12,27825846,R
12,27825905,R
12,27827530,R
12,27829307,R
12,27829454,R
12,27829548,R
12,27830354,R
12,27831032,R
12,27832594,R
12,27833193,R
12,27834456,R
12,27834727,R
12,27836587,R
12,27837118,R
12,27837214,R
12,27837441,R
12,27837988,R
12,27838624,R
12,27838891,R
12,27839556,R
12,27840115,R
12,27841897,R
12,27842417,R
12,27842499,R
12,27842567,R
12,27843202,R
12,27843320,R
12,27843448,R
12,27843804,R
12,27844133,R
12,27845427,R
12,27849917,R
12,27856242,R
12,27856724,R
12,27858247,R
12,27858770,R
12,27858863,R
12,27860310,R
12,27895727,R
12,27895758,R
12,27917376,R
12,27917720,R
12,27918649,R
12,27923013,R
12,27923556,R
12,27923619,R
12,27927893,R
12,27927975,R
12,27928265,R
12,27934369,R
12,27938572,R
12,27938711,R
12,27940831,R
12,27946927,R
12,27947834,R
12,27954369,R
12,27954544,R
12,27954623,R
12,27954957,R
12,27955228,R
12,27962436,R
12,27962596,R
12,27962676,R
12,27968294,R
12,27973926,R
12,27997566,R
12,27997663,R
12,27998023,R
12,27998562,R
12,28000273,R
12,28001812,R
12,28002749,R
12,28004033,R
12,28006358,R
12,28007393,R
12,28016447,R
12,28046627,R
12,28047588,R
12,28057408,R
12,28066272,R
12,28066384,R
12,28066552,R
12,28066851,R
12,28067056,R
12,28070035,R
12,28080413,R
12,28105844,R
12,28120099,R
12,28142002,R
12,28151667,R
12,28213681,R
12,28224246,R
12,28225505,R
12,28225674,R
12,28226365,R
12,28226967,R
12,28227662,R
12,28227767,R
12,28227971,R
12,28228261,R
12,28234890,R
12,28235047,R
12,28235303,R
12,28235629,R
12,28235681,R
12,28235827,R
12,28235924,R
12,28244989,R
12,28245993,R
12,28246081,R
12,28262271,R
12,28262482,R
12,28262604,R
12,28262794,R
12,28263975,R
12,28265190,R
12,28266499,R
12,28270977,R
12,28284016,R
12,28285815,R
12,28287953,R
12,28289003,R
12,28290555,R
12,28291703,R
12,28292035,R
12,28293849,R
12,28294479,R
12,28300882,R
12,28304551,R
12,28309268,R
12,28310792,R
12,28311249,R
12,28311277,R
12,28313131,R
12,28315599,R
12,28316268,R
12,28317441,R
12,28317546,R
12,28318306,R
12,28318427,R
12,28318721,R
12,28319993,R
12,28324443,R
12,28325778,R
12,28325980,R
12,28326042,R
12,28327213,R
12,28327764,R
12,28327849,R
12,28328188,R
12,28328317,R
12,28328453,R
12,28328567,R
12,28328661,R
12,28328802,R
12,28328916,R
12,28329956,R
12,28330485,R
12,28331256,R
12,28331674,R
12,28355974,R
12,28356650,R
12,28358818,R
12,28359848,R
12,28359996,R
12,28360221,R
12,28360424,R
12,28405533,R
12,28405578,R
12,28406546,R
12,28408501,R
12,28409222,R
12,28409429,R
12,28411442,R
12,28412610,R
12,28412757,R
12,28412948,R
12,28413366,R
12,28415416,R
12,28426632,R
12,28430805,R
12,28433526,R
12,28458274,R
12,28458782,R
12,28458865,R
12,28465634,R
12,28472024,R
12,28476219,R
12,28476543,R
12,28477096,R
12,28477269,R
12,28477307,R
12,28478011,R
12,28530589,R
12,28565389,R
12,28585560,R
12,28602296,R
12,28602359,R
12,28603506,R
12,28696522,R
12,28752531,R
12,28753248,R
12,28753520,R
12,28779992,R
12,28792642,R
12,28819162,R
12,28822853,R
12,28822952,R
12,28877728,R
12,28887156,R
12,28890241,R
12,28910874,R
12,28913283,R
12,28915839,R
12,28920805,R
12,28921496,R
12,28921914,R
12,28922626,R
12,28922912,R
12,28923273,R
12,28932061,R
12,28942134,R
12,28950809,R
12,28959104,R
12,28959210,R
12,28972741,R
12,28986933,R
12,28988437,R
12,28988446,R
12,28988476,R
12,28988487,R
12,28988511,R
12,28988550,R
12,28988578,R
12,28988649,R
12,28988828,R
12,28989338,R
12,28989450,R
12,28989992,R
12,29009652,R
12,29012431,R
12,29016064,R
12,29021798,R
12,29026855,R
12,29027824,R
12,29027922,R
12,29038761,R
12,29045885,R
12,29057281,R
12,29058494,R
12,29058687,R
12,29077099,R
12,29083126,R
12,29083716,R
12,29084154,R
12,29084533,R
12,29084805,R
12,29091857,R
12,29149176,R
12,29207540,R
12,29216713,R
12,29216906,R
12,29228984,R
12,29270456,R
12,29292247,R
12,29292505,R
12,29292832,R
12,29294870,R
12,29320291,R
12,29320514,R
12,29337740,R
12,29337873,R
12,29338818,R
12,29339503,R
12,29359567,R
12,29388011,R
12,29405051,R
12,29406406,R
12,29406673,R
12,29418114,R
12,29422707,R
12,29423743,R
12,29424788,R
12,29425445,R
12,29426691,R
12,29426945,R
12,29432426,R
12,29433537,R
12,29434757,R
12,29435744,R
12,29440520,R
12,29441257,R
12,29442616,R
12,29443262,R
12,29443643,R
12,29446188,R
12,29446264,R
12,29447289,R
12,29447490,R
12,29447738,R
12,29447968,R
12,29451133,R
12,29454575,R
12,29454752,R
12,29454835,R
12,29455091,R
12,29455151,R
12,29455221,R
12,29461081,R
12,29466490,R
12,29482034,R
12,29482466,R
12,29493149,R
12,29500381,R
12,29501131,R
12,29502750,R
12,29504859,R
12,29505865,R
12,29519001,R
12,29528148,R
12,29544139,R
12,29581168,R
12,29592626,R
12,29592695,R
12,29592958,R
12,29593016,R
12,29596686,R
12,29596894,R
12,29597543,R
12,29597601,R
12,29599399,R
12,29607757,R
12,29620845,R
12,29620885,R
12,29622724,R
12,29664281,R
12,29707413,R
12,29717289,R
12,29718505,R
12,29718518,R
12,29718593,R
12,29718715,R
12,29718755,R
12,29718815,R
12,29719269,R
12,29719442,R
12,29719843,R
12,29720090,R
12,29721214,R
12,29721258,R
12,29721573,R
12,29722158,R
12,29722257,R
12,29722274,R
12,29722310,R
12,29724282,R
12,29724539,R
12,29728305,R
12,29731107,R
12,29738165,R
12,29738212,R
12,29749373,R
12,29754912,R
12,29754968,R
12,29755153,R
12,29762485,R
12,29763341,R
12,29765038,R
12,29765098,R
12,29765184,R
12,29765647,R
12,29765758,R
12,29765886,R
12,29766105,R
12,29766747,R
12,29774828,R
12,29774916,R
12,29775022,R
12,29775170,R
12,29791477,R
12,29791808,R
12,29806703,R
12,29809366,R
12,29812313,R
12,29812356,R
12,29816967,R
12,29818896,R
12,29842657,R
12,29842804,R
12,29842974,R
12,29843337,R
12,29843605,R
12,29843942,R
12,29853283,R
12,29861852,R
12,29874786,R
12,29875078,R
12,29875362,R
12,29878731,R
12,29879812,R
12,29879957,R
12,29880142,R
12,29903857,R
12,29927157,R
12,29927238,R
12,29927755,R
12,29946332,R
12,29946368,R
12,29946395,R
12,29946534,R
12,29947184,R
12,29948343,R
12,29948371,R
12,29951375,R
12,29951429,R
12,29957263,R
12,29958759,R
12,29958805,R
12,29958830,R
12,30018918,R
12,30032029,R
12,30042626,R
12,30042795,R
12,30047567,R
12,30050438,R
12,30075914,R
12,30089495,R
12,30111525,R
12,30117637,R
12,30148041,R
12,30209168,R
12,30230537,R
12,30232840,R
12,30256786,R
12,30256975,R
12,30258623,R
12,30259554,R
12,30259762,R
12,30260479,R
12,30260748,R
12,30261025,R
12,30261155,R
12,30267134,R
12,30295715,R
12,30295885,R
12,30307084,R
12,30314021,R
12,30314057,R
12,30342971,R
12,30343321,R
12,30344477,R
12,30344553,R
12,30345829,R
12,30347173,R
12,30347218,R
12,30347328,R
12,30351851,R
12,30352453,R
12,30352602,R
12,30356460,R
12,30356959,R
12,30357348,R
12,30361884,R
12,30363829,R
12,30363936,R
12,30364119,R
12,30364141,R
12,30364918,R
12,30365382,R
12,30366375,R
12,30373868,R
12,30404247,R
12,30405802,R
12,30406105,R
12,30407047,R
12,30407569,R
12,30407773,R
12,30408525,R
12,30428317,R
12,30445973,R
12,30464526,R
12,30470303,R
12,30472040,R
12,30472548,R
12,30478839,R
12,30479584,R
12,30479972,R
12,30480487,R
12,30482570,R
12,30485244,R
12,30485617,R
12,30486049,R
12,30486359,R
12,30487523,R
12,30487805,R
12,30489927,R
12,30490091,R
12,30490984,R
12,30491115,R
12,30492103,R
12,30492423,R
12,30493423,R
12,30493568,R
12,30493702,R
12,30493717,R
12,30493759,R
12,30493806,R
12,30493911,R
12,30493975,R
12,30494782,R
12,30495173,R
12,30495950,R
12,30496677,R
12,30497115,R
12,30497297,R
12,30497598,R
12,30497916,R
12,30499704,R
12,30499996,R
12,30500670,R
12,30501969,R
12,30502462,R
12,30507536,R
12,30507836,R
12,30508433,R
12,30508844,R
12,30512466,R
12,30516190,R
12,30517151,R
12,30517312,R
12,30517378,R
12,30517724,R
12,30518545,R
12,30520832,R
12,30535012,R
12,30542312,R
12,30553563,R
12,30554697,R
12,30555015,R
12,30555370,R
12,30555980,R
12,30557645,R
12,30558364,R
12,30559156,R
12,30559462,R
12,30559641,R
12,30559964,R
12,30560606,R
12,30561390,R
12,30561563,R
12,30561660,R
12,30561688,R
12,30561782,R
12,30562652,R
12,30563223,R
12,30563305,R
12,30563414,R
12,30563979,R
12,30564088,R
12,30564422,R
12,30567970,R
12,30567991,R
12,30569891,R
12,30570767,R
12,30570991,R
12,30586822,R
12,30586843,R
12,30586906,R
12,30597442,R
12,30603104,R
12,30603213,R
12,30605543,R
12,30615265,R
12,30615731,R
12,30617198,R
12,30617952,R
12,30618757,R
12,30619018,R
12,30619448,R
12,30619845,R
12,30619887,R
12,30620024,R
12,30620209,R
12,30620603,R
12,30621210,R
12,30621349,R
12,30621364,R
12,30621402,R
12,30621595,R
12,30621624,R
12,30637206,R
12,30637494,R
12,30640469,R
12,30642461,R
12,30648123,R
12,30658138,R
12,30658732,R
12,30658932,R
12,30667886,R
12,30678326,R
12,30713057,R
12,30718849,R
12,30720842,R
12,30722082,R
12,30723061,R
12,30724176,R
12,30724205,R
12,30728960,R
12,30729754,R
12,30731129,R
12,30731448,R
12,30731704,R
12,30731906,R
12,30731949,R
12,30732121,R
12,30732242,R
12,30732794,R
12,30732862,R
12,30732995,R
12,30733519,R
12,30733859,R
12,30734149,R
12,30734546,R
12,30734757,R
12,30735036,R
12,30735229,R
12,30735672,R
12,30735924,R
12,30736374,R
12,30737841,R
12,30738088,R
12,30739818,R
12,30740059,R
12,30740394,R
12,30740614,R
12,30740821,R
12,30741031,R
12,30741067,R
12,30741170,R
12,30741241,R
12,30741890,R
12,30743391,R
12,30743721,R
12,30743884,R
12,30745975,R
12,30746629,R
12,30747026,R
12,30747805,R
12,30747871,R
12,30748685,R
12,30748842,R
12,30749031,R
12,30749642,R
12,30750265,R
12,30750982,R
12,30751118,R
12,30752694,R
12,30752726,R
12,30753868,R
12,30754469,R
12,30755018,R
12,30755167,R
12,30755296,R
12,30755511,R
12,30755531,R
12,30755693,R
12,30755979,R
12,30761757,R
12,30764193,R
12,30764245,R
12,30764864,R
12,30765066,R
12,30765172,R
12,30765333,R
12,30765432,R
12,30765560,R
12,30765609,R
12,30765867,R
12,30766736,R
12,30766754,R
12,30767076,R
12,30767201,R
12,30767249,R
12,30782755,R
12,30791442,R
12,30791468,R
12,30791541,R
12,30792950,R
12,30794346,R
12,30794430,R
12,30794807,R
12,30810775,R
12,30811524,R
12,30813290,R
12,30819459,R
12,30862407,R
12,30885815,R
12,30889360,R
12,30900586,R
12,30912778,R
12,30921515,R
12,30926440,R
12,30926889,R
12,30926910,R
12,30926932,R
12,30926994,R
12,30927046,R
12,30927094,R
12,30928485,R
12,30930255,R
12,30931236,R
12,30931381,R
12,30931688,R
12,30932397,R
12,30932431,R
12,30938476,R
12,30949524,R
12,30949828,R
12,30966716,R
12,30970085,R
12,30970562,R
12,30971058,R
12,30971481,R
12,30995237,R
12,31001086,R
12,31001353,R
12,31005321,R
12,31006621,R
12,31007694,R
12,31008157,R
12,31009708,R
12,31028615,R
12,31044678,R
12,31044799,R
12,31044835,R
12,31046486,R
12,31046524,R
12,31047835,R
12,31049148,R
12,31050639,R
12,31051743,R
12,31052853,R
12,31053208,R
12,31053287,R
12,31054401,R
12,31056800,R
12,31057199,R
12,31057346,R
12,31057790,R
12,31058310,R
12,31061710,R
12,31062660,R
12,31062835,R
12,31062983,R
12,31063293,R
12,31064288,R
12,31064720,R
12,31064950,R
12,31065513,R
12,31067830,R
12,31068073,R
12,31069074,R
12,31069133,R
12,31069492,R
12,31069552,R
12,31069758,R
12,31074212,R
12,31083595,R
12,31083819,R
12,31084065,R
12,31084281,R
12,31084392,R
12,31084547,R
12,31084836,R
12,31085151,R
12,31085355,R
12,31085673,R
12,31086588,R
12,31087155,R
12,31087269,R
12,31087360,R
12,31090346,R
12,31090509,R
12,31091922,R
12,31092575,R
12,31093043,R
12,31093752,R
12,31094498,R
12,31094707,R
12,31095327,R
12,31096693,R
12,31097686,R
12,31097991,R
12,31098089,R
12,31099083,R
12,31102228,R
12,31103010,R
12,31103415,R
12,31103476,R
12,31103725,R
12,31105392,R
12,31110361,R
12,31112261,R
12,31113114,R
12,31113266,R
12,31121359,R
12,31122170,R
12,31122318,R
12,31123301,R
12,31124880,R
12,31132515,R
12,31132910,R
12,31134881,R
12,31135748,R
12,31135870,R
12,31154717,R
12,31178124,R
12,31178881,R
12,31218147,R
12,31237594,R
12,31239710,R
12,31241283,R
12,31242398,R
12,31254831,R
12,31255067,R
12,31255207,R
12,31255511,R
12,31255857,R
12,31278504,R
12,31278684,R
12,31278827,R
12,31282920,R
12,31284367,R
12,31331830,R
12,31331934,R
12,31333861,R
12,31334237,R
12,31336874,R
12,31345828,R
12,31347345,R
12,31357444,R
12,31380535,R
12,31380731,R
12,31381047,R
12,31402345,R
12,31426570,R
12,31426878,R
12,31464058,R
12,31465173,R
12,31481740,R
12,31490672,R
12,31491369,R
12,31522397,R
12,31523846,R
12,31547998,R
12,31550987,R
12,31551155,R
12,31598442,R
12,31600197,R
12,31606823,R
12,31606902,R
12,31618438,R
12,31620060,R
12,31624054,R
12,31624224,R
12,31624263,R
12,31628712,R
12,31629956,R
12,31630026,R
12,31630325,R
12,31631215,R
12,31632583,R
12,31632772,R
12,31632820,R
12,31633746,R
12,31633756,R
12,31634822,R
12,31634960,R
12,31634981,R
12,31635029,R
12,31635036,R
12,31635146,R
12,31636464,R
12,31638089,R
12,31640936,R
12,31641398,R
12,31642839,R
12,31642916,R
12,31644969,R
12,31645069,R
12,31645173,R
12,31646020,R
12,31646572,R
12,31646996,R
12,31647272,R
12,31648363,R
12,31653331,R
12,31653947,R
12,31654175,R
12,31657000,R
12,31657064,R
12,31657151,R
12,31657470,R
12,31657814,R
12,31657990,R
12,31658246,R
12,31658649,R
12,31662750,R
12,31662952,R
12,31672384,R
12,31694267,R
12,31718812,R
12,31718850,R
12,31731690,R
12,31731747,R
12,31732957,R
12,31740407,R
12,31740560,R
12,31740587,R
12,31747842,R
12,31748661,R
12,31749211,R
12,31753136,R
